station_id,station_latitude,station_longitude,dataRegion,Division,Province,Section,GeoUnit,basin_label_vec,bouguer,vs30,vs30_code_id,basin_label,regional_label_v3,vs_F0_100,vs_F0_126,vs_F0_158,vs_F0_200,vs_F0_251,vs_F0_316,vs_F0_398,vs_F0_501,vs_F0_631,vs_F0_794,vs_F1_000,vs_F1_259,vs_F1_585,vs_F1_995,vs_F10_000,vs_F12_589,vs_F15_849,vs_F19_953,vs_F2_512,vs_F3_162,vs_F3_981,vs_F5_012,vs_F6_310,vs_F7_943,rg_F0_100,rg_F0_126,rg_F0_158,rg_F0_200,rg_F0_251,rg_F0_316,rg_F0_398,rg_F0_501,rg_F0_631,rg_F0_794,rg_F1_000,rg_F1_259,rg_F1_585,rg_F1_995,rg_F10_000,rg_F12_589,rg_F15_849,rg_F19_953,rg_F2_512,rg_F3_162,rg_F3_981,rg_F5_012,rg_F6_310,rg_F7_943,physio_name,LargeGroup,region_name,region_level,region_id
124,35.733,-120.29,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,0,-41.8739014,184.75,0,0,72,-9999.0,0.588597396,1.185524179,0.821652246,1.496220853,1.808201639,1.636521965,1.674200376,1.543668909,1.56141415,1.249739324,1.207121838,0.961090899,1.111366592,0.166440841,0.113261335,0.105802979,-9999.0,0.638485797,0.62661911,0.49599957,0.370833524,0.087152491,0.203445845,-9999.0,0.223176396,0.84891724,0.321005377,1.161964687,1.366214989,1.320548311,1.378247232,1.361578485,1.43753122,1.161970116,0.957325506,0.695615156,0.9243792,0.188878761,0.257951697,-0.062255414,-9999.0,0.412690665,0.377668502,0.231893689,-0.001794685,-0.189993203,0.068617013,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
125,35.7333,-120.2889,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,0,-41.8739014,184.75,0,0,72,-9999.0,-9999.0,-9999.0,0.815144341,0.741331377,1.269886395,1.570298932,1.751953933,1.60676521,1.971539426,1.739818506,1.812000087,1.829071101,1.58417348,-0.156760666,-0.219449639,-0.903949868,-0.97736964,1.320689882,1.470441234,1.31288352,0.697438386,0.597120563,0.361788287,-9999.0,-9999.0,-9999.0,0.388019056,0.641847863,1.101394336,1.526607697,1.720232634,1.688401751,2.05678458,1.873234302,1.823997857,1.874505086,1.647246154,-0.193954535,-0.141639974,-1.17350466,-1.568324856,1.378548207,1.43586223,1.232552263,0.496121612,0.3592292,0.252702657,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
126,35.697,-120.328,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,0,-52.7573013,289.56,0,0,72,-9999.0,-9999.0,-9999.0,0.807329538,0.891609726,0.96701677,1.272933994,1.195099626,1.226865471,1.080722173,1.35962656,0.948232257,0.771454919,1.285319267,0.472460995,-0.028600715,-9999.0,-9999.0,1.208488515,1.169643233,0.777384176,0.540059435,0.37303396,-0.068378977,-9999.0,-9999.0,-9999.0,0.566594295,0.791760865,0.831479877,1.213454833,1.108744621,1.279116192,1.183033746,1.532081871,0.952591959,0.819089732,1.341862893,0.353565729,-0.014277713,-9999.0,-9999.0,1.223454433,1.128897565,0.663422499,0.288238023,0.097306362,-0.212338657,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
127,35.6911,-120.3339,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,0,-54.3111992,289.56,0,0,72,0.192152817,0.303145427,0.266246528,0.654207869,0.575766406,1.032965636,1.247678256,1.057194773,1.048834172,1.234206941,1.163771269,1.279447315,1.430290071,1.532580001,0.514500906,-0.011652071,-0.384744933,-0.298666261,1.594798191,1.202407403,0.824317894,0.947906179,0.80216645,0.636911634,0.30288465,0.251216254,0.240093389,0.562793994,0.574036524,1.008486872,1.277907533,1.088306706,1.170351919,1.371961719,1.335072374,1.299169204,1.4471609,1.616708203,0.532785103,0.111540353,-0.627926443,-0.867060582,1.654037801,1.191334277,0.74773657,0.770623135,0.626447464,0.578777853,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
128,35.671,-120.359,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,1,-55.1341019,256.8,0,1,72,-9999.0,0.670671065,1.208432044,0.638274988,1.149843023,1.18702518,1.054545061,1.009195635,1.30614599,1.100677805,1.42746765,1.282782604,1.136365384,1.140642482,0.217858647,0.191237461,0.039966035,-9999.0,0.97757843,0.901892084,0.592201151,0.489671809,0.351260881,0.403190627,-9999.0,0.518524339,1.08060583,0.438927612,1.056398283,1.055155975,1.010027106,0.966719956,1.34945726,1.194869538,1.54018322,1.253182546,1.107709066,1.164511333,0.240252065,0.322582688,-0.140010508,-9999.0,0.991048084,0.853212109,0.487868546,0.233482566,0.12404228,0.30965702,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
129,35.671,-120.359,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,1,-55.1341019,256.8,0,1,72,-9999.0,-9999.0,-9999.0,-9999.0,0.876913267,1.075576239,1.200113688,0.716872063,1.295791673,1.137365635,0.96780611,1.556962113,1.621168008,1.334087331,0.256749375,0.317358732,0.137230492,-9999.0,1.504037979,0.986306436,1.032171906,0.406366875,0.743265155,0.793037811,-9999.0,-9999.0,-9999.0,-9999.0,0.826417159,0.987259455,1.186651839,0.702339691,1.378266178,1.232438673,1.111063336,1.508753911,1.586543066,1.278980864,0.118871965,0.298008818,-0.182644803,-9999.0,1.42100904,0.823627717,0.821275685,0.106483578,0.379629304,0.552252468,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
130,35.639,-120.404,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qao,1,-54.0037994,359.03,0,1,74,-9999.0,0.844409925,1.18458922,1.069399454,1.142679382,1.001502749,1.49887329,1.358769284,1.345992013,0.661574929,0.754079554,0.816972176,0.58653844,0.325921819,-0.035987049,-0.217775103,-0.086778176,-9999.0,0.217552942,0.190823031,0.087393731,-0.020127103,-0.080534944,0.029692656,-9999.0,0.669544871,1.117235259,0.882733951,1.129575978,0.933781496,1.476206982,1.351379673,1.42817533,0.808757294,0.898236801,0.714358577,0.517640435,0.270392625,-0.119988547,-0.162144095,-0.291384435,-9999.0,0.113219365,0.002843799,-0.172463112,-0.334186651,-0.401036838,-0.14443377,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qao,1,83
131,35.6385,-120.4044,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qao,1,-54.0037994,359.03,0,1,74,-9999.0,-9999.0,0.51008549,0.914103085,0.659970303,0.625257947,1.069435722,0.791359211,1.090668683,0.830995401,0.329022458,0.721734617,0.460746272,0.731994542,0.084897777,0.108947194,0.105500445,-0.377714159,0.170283687,0.164313591,0.397824968,0.52045025,0.205860811,0.078782595,-9999.0,-9999.0,0.605428416,0.767579457,0.731983627,0.642297856,1.108941347,0.841548457,1.249036411,0.984049534,0.511355719,0.691802085,0.421263656,0.739267307,-0.026303333,0.128369933,-0.221852998,-0.995800958,0.163314087,0.030950058,0.173308627,0.191643753,-0.110703011,-0.080472685,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qao,1,83
132,40.57616,-124.26367,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES N,Qa,1,-44.3196983,219.31,0,1,72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.789297236,0.878886514,1.997416477,2.098109449,2.032684663,2.120873561,1.551822748,1.274257355,1.108780899,-0.028089001,-0.046942384,-0.221189999,-0.788604335,0.888640839,0.758853475,0.491811253,0.615802568,0.213134398,0.145918951,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.60322919,0.799956905,1.929776988,2.126449709,2.088967643,2.194665197,1.479897427,1.183078418,1.064538622,-0.184289817,-0.058075345,-0.551857708,-1.414500025,0.832276097,0.623230581,0.297314004,0.321208829,-0.109765151,-0.061256983,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N - Qa,1,99
133,34.9417,-118.827,conterminousUS,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,SIERRA NEVADA,eTs,1,-65.0351028,669.48,0,1,35,-9999.0,-9999.0,-9999.0,-9999.0,-0.293669039,0.115201673,-0.600415283,-0.210412631,-0.447727227,-0.511457825,-0.450202434,-0.296277112,-0.115879334,-0.155943854,0.595306835,0.290893957,0.336089645,0.169393122,0.073184671,0.357331877,-0.238327228,0.629483968,0.048747578,0.497800216,-9999.0,-9999.0,-9999.0,-9999.0,-0.139395926,0.168832392,-0.401667857,-0.069510776,-0.129086097,-0.268174183,-0.14857833,-0.255441901,-0.075612687,-0.045207048,0.868384749,0.723627699,0.324962691,-0.165404588,0.218697001,0.441713118,-0.074474633,0.668303165,0.091435935,0.619828995,PACIFIC MOUNTAIN SYSTEM-CASCADE-SIERRA MOUNTAINS-SIERRA NEVADA,Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-CASCADE-SIERRA MOUNTAINS-SIERRA NEVADA - Tertiary rocks,2,59
135,36.765,-121.446,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,MZgr,0,-26.5196991,682.816,3,0,80,-9999.0,0.422989722,0.515756557,0.150173979,0.243557901,-0.641259531,-0.410600742,0.249577591,-0.21450362,-0.140401215,0.1240373,0.158141635,-0.283460559,-0.398586618,-0.281810962,-0.156069393,-0.206951175,-0.194038663,-0.392984044,-0.801504115,-0.593194462,-0.678544013,-0.806136576,-0.306167478,-9999.0,0.389925494,0.452321975,0.081876071,0.238613071,-0.55330034,-0.320149206,0.273234968,-0.073498159,-0.031013141,0.233407406,0.109253994,-0.331273692,-0.372231989,-0.227375171,-0.055591198,-0.433318192,-0.743006204,-0.421451236,-0.863879443,-0.66494579,-0.833169732,-0.875143211,-0.340474776,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - MZgr,1,77
137,34.99771,-119.48584,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,QTs,0,-75.2372971,512.158,3,0,73,0.603873776,1.186714719,0.797299266,1.006071572,0.819227192,0.696842814,0.592801092,0.914467415,0.829771053,0.78293894,0.85768579,0.887103435,0.957322358,0.871845179,-0.050484516,-9999.0,-9999.0,-9999.0,0.596104971,0.719419944,0.35099008,0.317596523,-0.113754728,-0.263158374,0.783646384,1.179784834,0.984838022,1.042638514,0.951674645,0.83923858,0.71414369,1.035984572,1.036828766,1.00616672,1.113777016,0.978528004,1.040038187,1.051400274,-0.021303783,-9999.0,-9999.0,-9999.0,0.778631204,0.811450706,0.374218028,0.245809432,-0.184487782,-0.206162662,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Quaternary and Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - QTs,1,81
138,35.0402,-119.42848,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,1,-83.2538986,513.763,3,1,72,-9999.0,-9999.0,-9999.0,-9999.0,0.565384251,0.523752412,0.740189866,0.630981378,0.273170426,0.46315476,0.300964318,0.383381044,0.634226681,0.078428312,-0.356138128,-9999.0,-9999.0,-9999.0,0.465660521,0.501002652,0.182054623,0.097705153,-0.328351611,-0.232043816,-9999.0,-9999.0,-9999.0,-9999.0,0.706211457,0.676394892,0.955865248,0.852812051,0.666669374,0.815210594,0.737589373,0.62886748,0.833907067,0.371337202,-0.216837804,-9999.0,-9999.0,-9999.0,0.664892038,0.621481688,0.24255668,0.033781011,-0.39972983,-0.19334331,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
139,35.07845,-119.40056,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,QTs,1,-96.6865005,461.884,3,2,73,0.98716051,1.327425644,1.671852583,1.541027943,1.457849737,0.924627634,1.313454815,0.936813971,0.567237702,0.637673765,0.610038935,0.568149688,0.367065833,0.70730369,0.037496169,-0.293291639,-0.706095782,-0.048422669,0.21233576,0.109082752,0.231774105,0.21507254,-0.076184725,-0.096422052,1.141484045,1.436817782,1.935020772,1.775505143,1.700230169,1.180067534,1.474724606,1.145994655,0.907862971,0.901701049,0.878570771,0.671714261,0.456171133,0.870129801,0.213125197,-0.014709613,-0.781605142,-0.497930798,0.384801319,0.200997282,0.261585677,0.158966048,-0.113430268,-0.001197656,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Quaternary and Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - QTs,1,81
140,39.55,-121.5,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA TROUGH,MZm,1,-60.7030983,663.428,3,1,83,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.574776082,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.35391008,-0.167771154,-0.198164451,-0.03135223,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.433876983,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.919078586,-0.623569793,-0.542288066,-0.168310273,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA TROUGH,Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA TROUGH - MZm,1,107
147,35.15,-119.46,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,1,-87.4527969,385.43,0,3,72,-9999.0,0.531495905,0.709022897,0.806219781,0.78114534,0.475053581,0.415261572,0.786648938,1.148199317,0.894333268,0.821488483,0.937759871,1.001168996,0.856477712,0.364852924,-9999.0,-9999.0,-9999.0,0.78163516,0.702264832,0.397181368,0.653195875,0.456197706,0.253498375,-9999.0,0.815548943,1.127339502,1.100274417,1.131405035,0.898163857,0.906469288,1.170842419,1.579638291,1.311241539,1.237789535,1.1842699,1.246810659,1.176834059,0.401678117,-9999.0,-9999.0,-9999.0,1.051757908,0.877169251,0.50713704,0.561836282,0.339822892,0.222857381,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
148,35.027,-118.791,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA TROUGH,Qa,1,-66.8067017,347.67,0,2,84,-9999.0,0.02056477,0.828151208,0.732151935,0.650564395,0.790721527,1.111161019,0.443757383,1.045415619,0.634021788,0.787364994,0.552757253,0.561045121,0.236251898,0.479046198,0.064600502,0.223687388,-9999.0,0.144148497,0.307997178,0.164978396,0.183852085,0.119521588,0.010260372,-9999.0,0.65003726,1.065428178,0.809228669,0.860485034,0.918980282,1.241184653,0.678671324,1.313373176,0.910923752,1.088250962,0.695031944,0.689173185,0.375246388,0.482141537,0.153358769,0.00293691,-9999.0,0.249448912,0.31645083,0.107891189,0.06679488,-0.012662209,-0.017546936,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA TROUGH,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA TROUGH - Qa,1,109
149,37.77,-122.48,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,MZms,1,9.7102804,760.7,0,1,63,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.061360569,0.063371308,-0.161109411,-0.008720035,-0.027271629,-9999.0,-9999.0,-9999.0,0.178209918,-0.012107088,0.266308007,0.070466199,0.006383292,-0.049811419,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.35903848,0.207719556,-0.076577811,0.093236107,-0.263409028,-9999.0,-9999.0,-9999.0,0.232354332,-0.07009881,0.113487971,-0.237211831,-0.348813485,-0.343692666,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - MZms,1,79
151,32.7933,-115.5625,conterminousUS,INTERMONTANE PLATEAUS,BASIN AND RANGE,SALTON TROUGH,Qa,4,-45.9408989,192.05,0,4,13,1.121947965,1.687759054,2.036251665,1.707751589,1.813000469,1.821720864,2.416739293,2.159798782,2.378488147,1.899625969,1.721457309,1.551237071,1.8047095,1.428681341,0.944287255,0.42910865,-0.008727413,-0.008516284,1.268473603,1.491406285,0.887800677,0.961837378,0.936251644,0.675528443,1.183804761,1.650316946,2.009702544,1.810220773,2.102186381,1.995144849,2.558625926,2.23479493,2.465627495,2.067483684,1.912454285,1.596098475,1.832422603,1.625332714,1.460148551,1.0833116,0.212107706,-0.031423333,1.537116236,1.665658718,1.117836543,1.127774145,1.183895487,1.115714261,INTERMONTANE PLATEAUS-BASIN AND RANGE-SALTON TROUGH,"Quaternary units, undifferentiated",INTERMONTANE PLATEAUS-BASIN AND RANGE-SALTON TROUGH - Qa,1,19
152,37.47,-122.32,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,eTs,0,17.5205994,449.64,0,0,60,0.520431254,0.725124134,0.622788633,0.935176027,1.079175067,1.306062567,0.588582673,1.634588421,0.647059013,0.659269846,1.089930577,0.442187943,0.52252138,0.760495024,-0.154796397,-0.39057272,-0.17617705,0.038251612,0.298275542,0.841706695,0.354564177,0.463177131,0.332503723,0.321244872,0.702358734,0.746806003,0.726733093,0.90194222,1.217762257,1.385078004,0.688606042,1.758603046,0.921163266,0.918326954,1.413988545,0.555955222,0.684399749,0.961141775,-0.251627795,-0.427332058,-0.586323036,-0.651384804,0.42767681,0.86202914,0.290784318,0.267753436,0.106820294,0.176574166,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - eTs,1,88
154,36.308,-120.249,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,3,-66.5365982,257.38,0,3,72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.211636328,1.328059589,1.315156269,0.115539319,0.102519621,-0.023802665,0.017355397,0.978585055,1.044692568,0.542496766,0.729831535,0.188134846,0.423787439,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.326119093,1.460659068,1.490659452,0.123954412,0.237681258,-0.17823312,-0.403657572,1.154106923,1.148515407,0.579342465,0.588753832,0.040478877,0.327474545,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
155,36.30748,-120.25144,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,3,-66.5365982,257.38,0,3,72,-9999.0,-9999.0,1.527181711,1.577857896,1.153117225,0.838377638,1.353265726,1.315540594,1.198324703,1.090043044,1.357672152,1.263992475,1.429822051,1.666943591,0.598144406,0.078488651,-0.118206694,-0.034452713,0.774488986,1.152458568,0.81795035,0.753557237,0.783946333,0.748394329,-9999.0,-9999.0,1.692200457,1.58265017,1.31045437,1.036692806,1.553311,1.483925358,1.45705398,1.42435218,1.685669892,1.428869781,1.618518133,1.908277706,0.581166399,0.198198332,-0.244059884,-0.686717914,0.995122775,1.279174804,0.86794731,0.657347657,0.644420633,0.681889473,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
157,40.039,-124.064,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES N,TMZs,0,2.38622,524.01,5,0,76,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.346910681,0.997811535,0.698367041,0.356133829,-0.223696698,-0.009438309,-9999.0,0.992353018,0.487049432,0.512096073,0.328973073,0.415114565,-0.296903811,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.209358876,0.754786329,0.518167266,-0.080637222,-0.409544956,-0.400398119,-9999.0,0.667001922,0.048315278,-0.10807527,-0.418819642,-0.344646963,-0.891558591,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N,Undifferentiated Tertiary and Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N - TMZs,1,102
158,40.03,-124.07,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES N,MZms,1,-9999.0,530.937,5,0,63,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.577924331,0.20144531,0.448480176,0.451490701,0.797490547,1.115662723,0.804572231,-9999.0,0.572240425,0.40032181,0.943986435,0.998345286,0.926107969,0.704518938,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.573102691,0.030914344,0.206038712,0.257722583,0.274456845,0.786362725,0.352326407,-9999.0,0.283512949,-0.001366506,0.398259602,0.270362456,0.205729975,0.13167479,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N,Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N - MZms,1,96
160,40.324,-124.286,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES N,TMZs,1,-18.0149994,379.505,3,1,76,-9999.0,0.612249358,0.575285646,0.797761023,0.442808618,0.896346818,0.971464515,1.088900765,1.220132219,1.08903614,1.334681495,1.267251405,0.968810283,1.008890663,0.725248745,0.531206839,0.193684855,0.837639239,1.297590023,1.306787256,0.948992824,0.823267714,0.449948786,0.313102809,-9999.0,0.503275921,0.578458289,0.668980713,0.52012507,0.858001361,0.954702318,1.045814383,1.244985436,1.132884839,1.357651861,1.123203213,0.791683156,0.826778006,0.526899263,0.516182451,-0.161383928,0.21510018,1.073318094,0.911015609,0.487741621,0.303249247,-0.053636261,-0.060880356,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N,Undifferentiated Tertiary and Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES N - TMZs,1,102
161,35.71,-120.17,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,CALIFORNIA COAST RANGES,Qa,0,-37.4981003,527.92,1,0,72,-9999.0,-9999.0,-9999.0,0.615801119,0.550175456,0.614485363,0.759937337,0.678178048,0.529779669,1.135758486,0.940895635,0.526996617,0.614040319,0.665198547,-0.145431084,-9999.0,-9999.0,-9999.0,0.982328355,0.625941057,0.792290267,0.247606238,0.287504201,0.236536187,-9999.0,-9999.0,-9999.0,0.618895386,0.695790415,0.73956795,0.959240639,0.884270225,0.892124626,1.476090553,1.375462533,0.758164983,0.844295122,0.889697073,-0.200033239,-9999.0,-9999.0,-9999.0,1.163767046,0.715614159,0.72868531,0.066359353,0.060477035,0.072892023,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-CALIFORNIA COAST RANGES - Qa,1,82
