freq,intercept,coeff_M,slope_Vs30_low,slope_Vs30_mid,slope_Vs30_high,r_squared
1.4454397707459272,-2.4068806482960357,0.4459173729765494,1.5001283137791344,1.4481115819802084,0.36586013162525216,0.8001532479362188
1.4791083881682072,-2.408635182557409,0.4369448424017779,1.500391543327798,1.449599801502725,0.3662364931353535,0.7985560503564707
1.513561248436208,-2.3982855128528784,0.4281612522730602,1.5006561024318703,1.4510989764391582,0.36661433817309064,0.7969631487023929
1.5488166189124812,-2.3802742718331618,0.4195718530144894,1.5009218320606768,1.452608256216043,0.3669934298066043,0.7953758325955536
1.5848931924611134,-2.3654288472760507,0.4111769949301484,1.5011887073980377,1.4541275464331038,0.3673737241877522,0.7937946349961376
1.6218100973589298,-2.360332834950635,0.4029720090979082,1.5014568617502553,1.455657655339795,0.36775540191279976,0.7922192310715235
1.6595869074375604,-2.3593781989017635,0.3949557288024058,1.5017263276937294,1.4571988363212312,0.36813847390266985,0.7906500907395702
1.6982436524617444,-2.3485825813633676,0.3871314517784215,1.5019970227582284,1.458750740230337,0.3685226761028992,0.7890889102676969
1.7378008287493754,-2.3264191102620853,0.37949453573029734,1.5022690221226003,1.4603137499598207,0.3689082705158393,0.7875351710606836
1.7782794100389228,-2.305375181071061,0.37204829170258735,1.5025421679307116,1.4618870091756317,0.36929502331806296,0.7859904980576246
1.8197008586099837,-2.2906147920964335,0.3647872974536234,1.50281661153972,1.4634714402471314,0.36968313935316777,0.784454805896171
1.8620871366628675,-2.272033704912709,0.35770907172147404,1.5030924012610307,1.4650673773546756,0.3700726760634342,0.7829286611739332
1.9054607179632472,-2.2442699758623763,0.35081651081495435,1.5033693652136209,1.4666738785105022,0.37046338096691117,0.7814138747435786
1.9498445997580451,-2.22763558571132,0.3441066883902371,1.503647636220841,1.4682918146734019,0.3708552720811461,0.779911293556265
1.99526231496888,-2.238559708763683,0.33758015363951976,1.5039270422575395,1.469920180467076,0.37124823660159373,0.7784221517759822
2.0417379446695296,-2.248886052893407,0.3312232027992333,1.504208085932976,1.471561955945861,0.371642992956669,0.7769446344794948
2.08929613085404,-2.2278699585419615,0.3250384411132832,1.5044905886515383,1.473216163883958,0.3720392763044109,0.7754806952443731
2.1379620895022327,-2.1910835582738653,0.3190357418208507,1.504773989476168,1.4748795700672304,0.3724362903576044,0.7740341613649204
2.187761623949553,-2.1802907459653413,0.3132035614207773,1.5050587077779574,1.4765546838776475,0.3728346126377922,0.7726037902891489
